52.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:08:59.259 (2297698214)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2297700827)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2297705054)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2297711127)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2297717439)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2297737149)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x6b56e9b
12:08:59.259 (2297756569)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2297759248)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2297762140)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2297764588)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2297767086)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2297769508)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2297771931)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2297774359)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2297776774)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2297779202)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2297781673)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2297784193)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2297786627)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2297789044)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2297791471)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2297800823)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2297803424)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2297805856)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2297808344)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2297811959)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2297818551)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2297837907)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x6b56e9b
12:08:59.259 (2297844316)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2297852043)|VARIABLE_ASSIGNMENT|[48]|this.code|"10046"|0x6b56e9b
12:08:59.259 (2297857665)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2297865780)|VARIABLE_ASSIGNMENT|[49]|this.description|"217L REFIL R STEEL T (11 more) ..."|0x6b56e9b
12:08:59.259 (2297871554)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2297877745)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x6b56e9b
12:08:59.259 (2297883000)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2297889185)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x6b56e9b
12:08:59.259 (2297894740)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2297900805)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x6b56e9b
12:08:59.259 (2297906186)|STATEMENT_EXECUTE|[53]
12:08:59.259 (2297912177)|VARIABLE_ASSIGNMENT|[53]|this.addressCode|null|0x6b56e9b
12:08:59.259 (2297917549)|STATEMENT_EXECUTE|[54]
12:08:59.259 (2297923361)|VARIABLE_ASSIGNMENT|[54]|this.address|null|0x6b56e9b
12:08:59.259 (2297928810)|STATEMENT_EXECUTE|[55]
12:08:59.259 (2297935085)|VARIABLE_ASSIGNMENT|[55]|this.isSoldTo|null|0x6b56e9b
12:08:59.259 (2297940330)|STATEMENT_EXECUTE|[56]
12:08:59.259 (2297947383)|VARIABLE_ASSIGNMENT|[56]|this.x_currency|"EUR"|0x6b56e9b
12:08:59.259 (2297952933)|STATEMENT_EXECUTE|[57]
12:08:59.259 (2297959010)|VARIABLE_ASSIGNMENT|[57]|this.customerGroup|null|0x6b56e9b
12:08:59.259 (2297964405)|STATEMENT_EXECUTE|[58]
12:08:59.259 (2297970554)|VARIABLE_ASSIGNMENT|[58]|this.profile|null|0x6b56e9b
12:08:59.259 (2297975977)|STATEMENT_EXECUTE|[59]
12:08:59.259 (2297982125)|VARIABLE_ASSIGNMENT|[59]|this.volume|null|0x6b56e9b
12:08:59.259 (2297987628)|STATEMENT_EXECUTE|[60]
12:08:59.259 (2297993673)|VARIABLE_ASSIGNMENT|[60]|this.unitOfMeasure|null|0x6b56e9b
12:08:59.259 (2297998912)|STATEMENT_EXECUTE|[61]
12:08:59.259 (2298005056)|VARIABLE_ASSIGNMENT|[61]|this.customerPrice|null|0x6b56e9b
12:08:59.259 (2298010954)|STATEMENT_EXECUTE|[62]
12:08:59.259 (2298017350)|VARIABLE_ASSIGNMENT|[62]|this.depositPrice|60.0000|0x6b56e9b
12:08:59.259 (2298022670)|STATEMENT_EXECUTE|[63]
12:08:59.259 (2298029242)|VARIABLE_ASSIGNMENT|[63]|this.refundPrice|60.0000|0x6b56e9b
12:08:59.259 (2298034653)|STATEMENT_EXECUTE|[64]
12:08:59.259 (2298040751)|VARIABLE_ASSIGNMENT|[64]|this.cleaningAmount|0.0|0x6b56e9b
12:08:59.259 (2298046091)|STATEMENT_EXECUTE|[65]
12:08:59.259 (2298052336)|VARIABLE_ASSIGNMENT|[65]|this.rentalAmount|0.0|0x6b56e9b
12:08:59.259 (2298057688)|STATEMENT_EXECUTE|[67]
12:08:59.259 (2298061306)|VARIABLE_SCOPE_BEGIN|[67]|priceIntegrationWrapRecord|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2298070699)|VARIABLE_ASSIGNMENT|[67]|priceIntegrationWrapRecord|null|
12:08:59.259 (2298085100)|STATEMENT_EXECUTE|[71]
12:08:59.259 (2298087709)|STATEMENT_EXECUTE|[72]
12:08:59.259 (2298091715)|HEAP_ALLOCATE|[72]|Bytes:32
12:08:59.259 (2298097468)|CONSTRUCTOR_ENTRY|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2298103816)|VARIABLE_SCOPE_BEGIN|[154]|this|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2298121667)|VARIABLE_ASSIGNMENT|[154]|this|{}|0x4439d2e3
12:08:59.259 (2298127940)|STATEMENT_EXECUTE|[144]
12:08:59.259 (2298130466)|STATEMENT_EXECUTE|[145]
12:08:59.259 (2298132957)|STATEMENT_EXECUTE|[146]
12:08:59.259 (2298135395)|STATEMENT_EXECUTE|[147]
12:08:59.259 (2298137827)|STATEMENT_EXECUTE|[148]
12:08:59.259 (2298140264)|STATEMENT_EXECUTE|[149]
12:08:59.259 (2298142722)|STATEMENT_EXECUTE|[150]
12:08:59.259 (2298145155)|STATEMENT_EXECUTE|[153]
12:08:59.259 (2298154909)|STATEMENT_EXECUTE|[154]
12:08:59.259 (2298157433)|STATEMENT_EXECUTE|[155]
12:08:59.259 (2298166182)|HEAP_ALLOCATE|[155]|Bytes:4
12:08:59.259 (2298193892)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4439d2e3
12:08:59.259 (2298209144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2298218019)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x23581597
12:08:59.259 (2298227803)|VARIABLE_ASSIGNMENT|[153]|this.priceIntegrationTableList|[]|0x4439d2e3
12:08:59.259 (2298237787)|CONSTRUCTOR_EXIT|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2298257548)|VARIABLE_ASSIGNMENT|[72]|priceIntegrationWrapRecord|{"priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298263806)|STATEMENT_EXECUTE|[73]
12:08:59.259 (2298286840)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298298804)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"217L REFIL R STEEL T (11 more) ..."
12:08:59.259 (2298308429)|VARIABLE_ASSIGNMENT|[145]|this.lskuName|"217L REFIL R STEEL T (11 more) ..."|0x4439d2e3
12:08:59.259 (2298317332)|STATEMENT_EXECUTE|[74]
12:08:59.259 (2298340219)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"217L REFIL R STEEL T (11 more) ...","priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298350405)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2298358486)|VARIABLE_ASSIGNMENT|[146]|this.packWeight|null|0x4439d2e3
12:08:59.259 (2298366813)|STATEMENT_EXECUTE|[75]
12:08:59.259 (2298388190)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"217L REFIL R STEEL T (11 more) ...","priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298398336)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2298406579)|VARIABLE_ASSIGNMENT|[147]|this.unitOfMeasure|null|0x4439d2e3
12:08:59.259 (2298415231)|STATEMENT_EXECUTE|[76]
12:08:59.259 (2298436636)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"217L REFIL R STEEL T (11 more) ...","priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298446749)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2298454532)|VARIABLE_ASSIGNMENT|[148]|this.isBulk|null|0x4439d2e3
12:08:59.259 (2298462882)|STATEMENT_EXECUTE|[77]
12:08:59.259 (2298489201)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"217L REFIL R STEEL T (11 more) ...","priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298499144)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2298506926)|VARIABLE_ASSIGNMENT|[150]|this.esq|null|0x4439d2e3
12:08:59.259 (2298515248)|STATEMENT_EXECUTE|[80]
12:08:59.259 (2298538656)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"217L REFIL R STEEL T (11 more) ...","priceIntegrationTableList":"0x23581597"}|0x4439d2e3
12:08:59.259 (2298553031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2298560844)|STATEMENT_EXECUTE|[81]
12:08:59.259 (2298569502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
12:08:59.259 (2298585590)|HEAP_ALLOCATE|[45]|Bytes:5
12:08:59.259 (2298596516)|HEAP_ALLOCATE|[45]|Bytes:76
12:08:59.259 (2298602908)|VARIABLE_SCOPE_BEGIN|[45]|conatinerIntegerationRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2298637799)|VARIABLE_ASSIGNMENT|[45]|conatinerIntegerationRecord|{"cleaningAmount":0.0,"code":"10049","depositPrice":450.0000,"description":"1000L REFIL R LIGHT  (3 more) ...","refundPrice":450.0000,"rentalAmount":0.0,"x_currency":"EUR"}|0x457fd577
12:08:59.259 (2298645231)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2298647855)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2298652154)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2298657965)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2298669097)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2298688333)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x6813aaf5
12:08:59.259 (2298702769)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2298705523)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2298708079)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2298710522)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2298713004)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2298715452)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2298717882)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2298720309)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2298722725)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2298725179)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2298727662)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2298730143)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2298732725)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2298735166)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2298737595)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2298740013)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2298742483)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2298744894)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2298747316)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2298750724)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2298757256)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2298776476)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x6813aaf5
12:08:59.259 (2298782542)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2298790000)|VARIABLE_ASSIGNMENT|[48]|this.code|"10049"|0x6813aaf5
12:08:59.259 (2298801588)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2298809863)|VARIABLE_ASSIGNMENT|[49]|this.description|"1000L REFIL R LIGHT  (3 more) ..."|0x6813aaf5
12:08:59.259 (2298815420)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2298821573)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x6813aaf5
12:08:59.259 (2298828070)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2298834091)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x6813aaf5
12:08:59.259 (2298839423)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2298845492)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x6813aaf5
12:08:59.259 (2298851000)|STATEMENT_EXECUTE|[53]
12:08:59.259 (2298856989)|VARIABLE_ASSIGNMENT|[53]|this.addressCode|null|0x6813aaf5
12:08:59.259 (2298862612)|STATEMENT_EXECUTE|[54]
12:08:59.259 (2298868524)|VARIABLE_ASSIGNMENT|[54]|this.address|null|0x6813aaf5
12:08:59.259 (2298874813)|STATEMENT_EXECUTE|[55]
12:08:59.259 (2298880886)|VARIABLE_ASSIGNMENT|[55]|this.isSoldTo|null|0x6813aaf5
12:08:59.259 (2298886637)|STATEMENT_EXECUTE|[56]
12:08:59.259 (2298893585)|VARIABLE_ASSIGNMENT|[56]|this.x_currency|"EUR"|0x6813aaf5
12:08:59.259 (2298898868)|STATEMENT_EXECUTE|[57]
12:08:59.259 (2298904829)|VARIABLE_ASSIGNMENT|[57]|this.customerGroup|null|0x6813aaf5
12:08:59.259 (2298910268)|STATEMENT_EXECUTE|[58]
12:08:59.259 (2298916356)|VARIABLE_ASSIGNMENT|[58]|this.profile|null|0x6813aaf5
12:08:59.259 (2298921622)|STATEMENT_EXECUTE|[59]
12:08:59.259 (2298927879)|VARIABLE_ASSIGNMENT|[59]|this.volume|null|0x6813aaf5
12:08:59.259 (2298933185)|STATEMENT_EXECUTE|[60]
12:08:59.259 (2298939407)|VARIABLE_ASSIGNMENT|[60]|this.unitOfMeasure|null|0x6813aaf5
12:08:59.259 (2298944786)|STATEMENT_EXECUTE|[61]
12:08:59.259 (2298950779)|VARIABLE_ASSIGNMENT|[61]|this.customerPrice|null|0x6813aaf5
12:08:59.259 (2298955992)|STATEMENT_EXECUTE|[62]
12:08:59.259 (2298962577)|VARIABLE_ASSIGNMENT|[62]|this.depositPrice|450.0000|0x6813aaf5
12:08:59.259 (2298968113)|STATEMENT_EXECUTE|[63]
12:08:59.259 (2298974568)|VARIABLE_ASSIGNMENT|[63]|this.refundPrice|450.0000|0x6813aaf5
12:08:59.259 (2298979980)|STATEMENT_EXECUTE|[64]
12:08:59.259 (2298986259)|VARIABLE_ASSIGNMENT|[64]|this.cleaningAmount|0.0|0x6813aaf5
12:08:59.259 (2298991710)|STATEMENT_EXECUTE|[65]
12:08:59.259 (2298997956)|VARIABLE_ASSIGNMENT|[65]|this.rentalAmount|0.0|0x6813aaf5
12:08:59.259 (2299003450)|STATEMENT_EXECUTE|[67]
12:08:59.259 (2299007467)|VARIABLE_SCOPE_BEGIN|[67]|priceIntegrationWrapRecord|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2299016987)|VARIABLE_ASSIGNMENT|[67]|priceIntegrationWrapRecord|null|
12:08:59.259 (2299031302)|STATEMENT_EXECUTE|[71]
12:08:59.259 (2299033855)|STATEMENT_EXECUTE|[72]
12:08:59.259 (2299037833)|HEAP_ALLOCATE|[72]|Bytes:32
12:08:59.259 (2299043533)|CONSTRUCTOR_ENTRY|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2299049978)|VARIABLE_SCOPE_BEGIN|[154]|this|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper|true|false
12:08:59.259 (2299068478)|VARIABLE_ASSIGNMENT|[154]|this|{}|0x6237d3de
12:08:59.259 (2299074682)|STATEMENT_EXECUTE|[144]
12:08:59.259 (2299077269)|STATEMENT_EXECUTE|[145]
12:08:59.259 (2299079755)|STATEMENT_EXECUTE|[146]
12:08:59.259 (2299082214)|STATEMENT_EXECUTE|[147]
12:08:59.259 (2299084669)|STATEMENT_EXECUTE|[148]
12:08:59.259 (2299087121)|STATEMENT_EXECUTE|[149]
12:08:59.259 (2299089541)|STATEMENT_EXECUTE|[150]
12:08:59.259 (2299091970)|STATEMENT_EXECUTE|[153]
12:08:59.259 (2299101674)|STATEMENT_EXECUTE|[154]
12:08:59.259 (2299104135)|STATEMENT_EXECUTE|[155]
12:08:59.259 (2299112750)|HEAP_ALLOCATE|[155]|Bytes:4
12:08:59.259 (2299140089)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x6237d3de
12:08:59.259 (2299155011)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2299163837)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x1a086a2
12:08:59.259 (2299174022)|VARIABLE_ASSIGNMENT|[153]|this.priceIntegrationTableList|[]|0x6237d3de
12:08:59.259 (2299183862)|CONSTRUCTOR_EXIT|[72]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.PriceIntegrationRecordsWrapper
12:08:59.259 (2299202868)|VARIABLE_ASSIGNMENT|[72]|priceIntegrationWrapRecord|{"priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299209082)|STATEMENT_EXECUTE|[73]
12:08:59.259 (2299229205)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299241667)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"1000L REFIL R LIGHT  (3 more) ..."
12:08:59.259 (2299251367)|VARIABLE_ASSIGNMENT|[145]|this.lskuName|"1000L REFIL R LIGHT  (3 more) ..."|0x6237d3de
12:08:59.259 (2299260871)|STATEMENT_EXECUTE|[74]
12:08:59.259 (2299283182)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"1000L REFIL R LIGHT  (3 more) ...","priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299293245)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2299301360)|VARIABLE_ASSIGNMENT|[146]|this.packWeight|null|0x6237d3de
12:08:59.259 (2299309699)|STATEMENT_EXECUTE|[75]
12:08:59.259 (2299330975)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"1000L REFIL R LIGHT  (3 more) ...","priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299340966)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2299349005)|VARIABLE_ASSIGNMENT|[147]|this.unitOfMeasure|null|0x6237d3de
12:08:59.259 (2299357477)|STATEMENT_EXECUTE|[76]
12:08:59.259 (2299379016)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"1000L REFIL R LIGHT  (3 more) ...","priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299388825)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2299396594)|VARIABLE_ASSIGNMENT|[148]|this.isBulk|null|0x6237d3de
12:08:59.259 (2299404889)|STATEMENT_EXECUTE|[77]
12:08:59.259 (2299426389)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"1000L REFIL R LIGHT  (3 more) ...","priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299436167)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
12:08:59.259 (2299443814)|VARIABLE_ASSIGNMENT|[150]|this.esq|null|0x6237d3de
12:08:59.259 (2299452030)|STATEMENT_EXECUTE|[80]
12:08:59.259 (2299472889)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"lskuName":"1000L REFIL R LIGHT  (3 more) ...","priceIntegrationTableList":"0x1a086a2"}|0x6237d3de
12:08:59.259 (2299487380)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:08:59.259 (2299495121)|STATEMENT_EXECUTE|[81]
12:08:59.259 (2299503481)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
12:08:59.259 (2299519211)|HEAP_ALLOCATE|[45]|Bytes:5
12:08:59.259 (2299529813)|HEAP_ALLOCATE|[45]|Bytes:76
12:08:59.259 (2299536057)|VARIABLE_SCOPE_BEGIN|[45]|conatinerIntegerationRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2299571352)|VARIABLE_ASSIGNMENT|[45]|conatinerIntegerationRecord|{"cleaningAmount":0.0,"code":"10050","depositPrice":2700.0000,"description":"1000L STAINLESS STEE (5 more) ...","refundPrice":2700.0000,"rentalAmount":0.0,"x_currency":"EUR"}|0x3acf3f8c
12:08:59.259 (2299579158)|STATEMENT_EXECUTE|[45]
12:08:59.259 (2299581742)|STATEMENT_EXECUTE|[47]
12:08:59.259 (2299586083)|HEAP_ALLOCATE|[47]|Bytes:76
12:08:59.259 (2299591733)|CONSTRUCTOR_ENTRY|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2299598227)|VARIABLE_SCOPE_BEGIN|[90]|this|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2299617182)|VARIABLE_ASSIGNMENT|[90]|this|{}|0x4ffe6e22
12:08:59.259 (2299631607)|STATEMENT_EXECUTE|[90]
12:08:59.259 (2299634230)|STATEMENT_EXECUTE|[91]
12:08:59.259 (2299636766)|STATEMENT_EXECUTE|[92]
12:08:59.259 (2299639204)|STATEMENT_EXECUTE|[93]
12:08:59.259 (2299641682)|STATEMENT_EXECUTE|[94]
12:08:59.259 (2299644097)|STATEMENT_EXECUTE|[95]
12:08:59.259 (2299646549)|STATEMENT_EXECUTE|[96]
12:08:59.259 (2299648958)|STATEMENT_EXECUTE|[97]
12:08:59.259 (2299651383)|STATEMENT_EXECUTE|[98]
12:08:59.259 (2299653807)|STATEMENT_EXECUTE|[99]
12:08:59.259 (2299656288)|STATEMENT_EXECUTE|[100]
12:08:59.259 (2299658762)|STATEMENT_EXECUTE|[101]
12:08:59.259 (2299661268)|STATEMENT_EXECUTE|[102]
12:08:59.259 (2299663704)|STATEMENT_EXECUTE|[103]
12:08:59.259 (2299666136)|STATEMENT_EXECUTE|[104]
12:08:59.259 (2299668551)|STATEMENT_EXECUTE|[105]
12:08:59.259 (2299671034)|STATEMENT_EXECUTE|[106]
12:08:59.259 (2299673469)|STATEMENT_EXECUTE|[107]
12:08:59.259 (2299675897)|STATEMENT_EXECUTE|[108]
12:08:59.259 (2299679305)|CONSTRUCTOR_EXIT|[47]|01p7E00000BmRDZ|<init>()|AccountCurrentPricesHandler.ContainerWrapper
12:08:59.259 (2299685780)|VARIABLE_SCOPE_BEGIN|[47]|containerIntegrationWrapperRecord|AccountCurrentPricesHandler.ContainerWrapper|true|false
12:08:59.259 (2299704845)|VARIABLE_ASSIGNMENT|[47]|containerIntegrationWrapperRecord|{}|0x4ffe6e22
12:08:59.259 (2299710674)|STATEMENT_EXECUTE|[48]
12:08:59.259 (2299718020)|VARIABLE_ASSIGNMENT|[48]|this.code|"10050"|0x4ffe6e22
12:08:59.259 (2299723487)|STATEMENT_EXECUTE|[49]
12:08:59.259 (2299731403)|VARIABLE_ASSIGNMENT|[49]|this.description|"1000L STAINLESS STEE (5 more) ..."|0x4ffe6e22
12:08:59.259 (2299736987)|STATEMENT_EXECUTE|[50]
12:08:59.259 (2299743050)|VARIABLE_ASSIGNMENT|[50]|this.esq|null|0x4ffe6e22
12:08:59.259 (2299748271)|STATEMENT_EXECUTE|[51]
12:08:59.259 (2299754310)|VARIABLE_ASSIGNMENT|[51]|this.isBulk|null|0x4ffe6e22
12:08:59.259 (2299759799)|STATEMENT_EXECUTE|[52]
12:08:59.259 (2299765848)|VARIABLE_ASSIGNMENT|[52]|this.packWeight|null|0x4ffe6e22
12:08:59.259 (2299771184)|STATEMENT_EXECUTE|[53]
12:08:59.259 (2299777103)|VARIABLE_ASSIGNMENT|[53]|this.addressCode|null|0x4ffe6e22
12:08:59.259 (2299782908)|STATEMENT_EXECUTE|[54]
12:08:59.259 (2299788952)|VARIABLE_ASSIGNMENT|[54]|this.address|null|0x4ffe6e22
12:08:59.259 (2299794100)|STATEMENT_EXECUTE|[55]
12:08:59.259 (2299805945)|VARIABLE_ASSIGNMENT|[55]|this.isSoldTo|null|0x4ffe6e22
12:08:59.259 (2299811368)|STATEMENT_EXECUTE|[56]
12:08:59.259 (2299818324)|VARIABLE_ASSIGNMENT|[56]|this.x_currency|"EUR"|0x4ffe6e22
12:08:59.259 (2299823687)|STATEMENT_EXECUTE|[57]
12:08:59.259 (2299829618)|VARIABLE_ASSIGNMENT|[57]|this.customerGroup|null|0x4ffe6e22
12:08:59.259 (2299835369)|STATEMENT_EXECUTE|[58]
12:08:59.259 (2299841471)|VARIABLE_ASSIGNMENT|[58]|this.profile|null|0x4ffe6e22
12:08:59.259 (2299847056)|STATEMENT_EXECUTE|[59]
12:08:59.259 (2299853232)|VARIABLE_ASSIGNMENT|[59]|this.volume|null|0x4ffe6e22
12:08:59.259 (2299858585)|STATEMENT_EXECUTE|[60]
12:08:59.259 (2299864746)|VARIABLE_ASSIGNMENT|[60]|this.unitOfMeasure|null|0x4ffe6e22
12:08:59.259 (2299870415)|STATEMENT_EXECUTE|[61]
